handle,name,platform,niche,followers,avg_engagement_rate,location,verified,fake_followers_pct
@fitnessstoliarov,?Ð»ÐµÐº?ÐµÐ¹ Ð¡?Ð¾Ð»??Ð¾Ð²,youtube,fitness,5120000.0,22.82,,FALSE,0.0
@leahashe,Leah Ashe,youtube,lifestyle,5120000.0,12.49,,FALSE,0.0
@galinhofc,Galinho FC,youtube,lifestyle,5120000.0,35.91,,FALSE,0.0
@funny12466,FUNNY ?¤£,youtube,comedy,5120000.0,17.85,,FALSE,0.0
@payalpanchalvlogs,Payal Panchal Vlogs,youtube,comedy,5120000.0,50,IN,FALSE,0.0
@tbjzl,TBJZL,youtube,gaming,5110000.0,11.24,,FALSE,0.0
@oyeitsprank,Oye It's Prank,youtube,lifestyle,5110000.0,15.36,,FALSE,0.0
@arjunmp.,Arjun MP,youtube,lifestyle,5100000.0,50,,FALSE,0.0
@jablinskigames,JablinskiGames,youtube,gaming,5100000.0,50,,FALSE,0.0
@hugopose,HugoposÃ©,youtube,lifestyle,5100000.0,44.36,,FALSE,0.0
@melendiofficial,Melendi,youtube,lifestyle,5100000.0,50,,FALSE,0.0
@maapaatameenotayt,Maa Paata Mee Nota,youtube,music,5100000.0,11.97,,FALSE,0.0
@mariavaniamv,Maria Vania,tiktok,business,5100000.0,36.12,,TRUE,0.0
@20thcenturystudios,20th Century Studios,youtube,lifestyle,5100000.0,20.88,,FALSE,0.0
@aldosworldtv,AldosWorld TV,youtube,lifestyle,5100000.0,11.32,,FALSE,0.0
@supersimpleplay,Super Simple Play with Caitie!,youtube,music,5100000.0,50,,FALSE,0.0
@simplehistory,Simple History,youtube,travel,5100000.0,25.36,,FALSE,0.0
@onevoicechildrenschoir,One Voice Children's Choir,youtube,lifestyle,5090000.0,50,,FALSE,0.0
@bhaktbhagwatofficial,Bhakt Bhagwat GIVEGITA (Official),youtube,lifestyle,5090000.0,14.9,,FALSE,0.0
@tiagopzk,Tiago PZK,youtube,music,5090000.0,50,,FALSE,0.0
@randomlydudeyt,RandomDude,youtube,lifestyle,5090000.0,50,,FALSE,0.0
@movementbydavid,MovementbyDavid,youtube,lifestyle,5090000.0,50,,FALSE,0.0
@daddycalling_ff,DADDY CALLING,youtube,lifestyle,5080000.0,13.58,,FALSE,0.0
@disturbedmusic,Disturbed,youtube,lifestyle,5080000.0,50,,FALSE,0.0
@prasadtechintelugu,Prasadtechintelugu,youtube,tech,5080000.0,7.93,IN,FALSE,0.0
@asiancricketcounciltv,Asian Cricket Council,youtube,lifestyle,5080000.0,16.75,,FALSE,0.0
@alux,Alux.com,youtube,lifestyle,5080000.0,4.2,,FALSE,0.0
@lalalifeshorts,La La Life Shorts,youtube,music,5070000.0,12.92,,FALSE,0.0
@mindspark2.0,Mindspark,youtube,lifestyle,5070000.0,50,,FALSE,0.0
@squeeziegaming,SQUEEZIE GAMING,youtube,gaming,5070000.0,30.6,,FALSE,0.0
@thechurcofamily,The Churco Family,youtube,lifestyle,5070000.0,28.72,,FALSE,0.0
@sbsanimal,SBS TV?ë¬¼?ì¥x? ëë©ë´?youtube,lifestyle,5060000,14.9,,FALSE,0,
@spicyycam,Spice King,youtube,lifestyle,5060000.0,50,,FALSE,0.0
@boywithukeofficial,BoyWithUke,youtube,lifestyle,5060000.0,50,,FALSE,0.0
@stephaniesoo,Stephanie Soo,youtube,lifestyle,5060000.0,33.94,,FALSE,0.0
@realengineering,Real Engineering,youtube,lifestyle,5060000.0,49.1,,FALSE,0.0
@pato,Alexandre Pato,instagram,lifestyle,5055851.0,1.01,,TRUE,0.0
@vinesbestfun,Vines best fun,youtube,comedy,5050000.0,50,,FALSE,0.0
@sarfaraz_tz,Sarfaraz Ansari,youtube,lifestyle,5050000.0,44.33,,FALSE,0.0
@jellyroll,Jelly Roll,youtube,lifestyle,5050000.0,50,,FALSE,0.0
@sangvlog9,Sang vlog,youtube,lifestyle,5050000.0,45.46,,FALSE,0.0
@lyannakea,Lyanna Kea,youtube,business,5050000.0,50,,FALSE,0.0
@ajthebold,AJTHEBOLD,youtube,lifestyle,5050000.0,50,,FALSE,0.0
@enola.bedard,Enola Bedard,youtube,lifestyle,5050000.0,35.93,,FALSE,0.0
@tipspunjabi,Tips Punjabi,youtube,music,5050000.0,37.25,,FALSE,0.0
@selenaqofficial,Selena,youtube,lifestyle,5040000.0,50,,FALSE,0.0
@leftysmoficial,LEFTY SM OFICIAL,youtube,lifestyle,5040000.0,50,,FALSE,0.0
@elementanimation,Element Animation,youtube,business,5040000.0,50,,FALSE,0.0
@espnfc,ESPN FC,youtube,lifestyle,5040000.0,2.9,,FALSE,0.0
@torylanez,Tory Lanez,youtube,lifestyle,5030000.0,50,,FALSE,0.0
@chef__tyler,Chef Tyler,youtube,food,5030000.0,50,,FALSE,0.0
@drshorts,Dhruv Rathee Shorts,youtube,lifestyle,5030000.0,50,,FALSE,0.0
@victoriapfeifer,Victoria Pfeifer,youtube,business,5030000.0,50,,FALSE,0.0
@programmingwithmosh,Programming with Mosh,youtube,tech,5030000.0,21.79,US,FALSE,0.0
@treysongz,Trey Songz,youtube,music,5030000.0,50,,FALSE,0.0
@oddanimalspecimens,Odd Animal Specimens,youtube,business,5030000.0,50,,FALSE,0.0
@user-v1i8i,YG,youtube,lifestyle,5030000.0,50,,FALSE,0.0
@justinquiles,Justin Quiles,youtube,music,5030000.0,50,,FALSE,0.0
@ratata1630,RATATA,youtube,lifestyle,5030000.0,50,,FALSE,0.0
@black-m-,Black M,youtube,lifestyle,5020000.0,50,,FALSE,0.0
@tarakshh,Taraksh Sharma,youtube,lifestyle,5020000.0,50,,FALSE,0.0
@seikintv,SeikinTV,youtube,lifestyle,5020000.0,50,,FALSE,0.0
@flashgitz,Flashgitz,youtube,lifestyle,5020000.0,50,,FALSE,0.0
@kevinroldan,KevinRoldanOfficial,youtube,lifestyle,5020000.0,50,,FALSE,0.0
@elianaghen,Eliana Ghen,youtube,lifestyle,5020000.0,27.6,,FALSE,0.0
@redarcade,Red Arcade,youtube,gaming,5020000.0,28.78,,FALSE,0.0
@ivestarship,IVE,youtube,lifestyle,5020000.0,37.51,,FALSE,0.0
@theyogainstituteofficial,The Yoga Institute,youtube,fitness,5010000.0,3.48,IN,FALSE,0.0
@quantastic,Quantastic,youtube,tech,5010000.0,45.45,,FALSE,0.0
@colbybrock,Colby Brock,tiktok,lifestyle,5000000.0,10.79,,TRUE,0.0
@hamzanamira,Hamza Namira,youtube,music,5000000.0,50,,FALSE,0.0
@srsmediavision,SRS Media Vision | Kannada Full Movies,youtube,lifestyle,5000000.0,30.15,,FALSE,0.0
@baileyspinn,Bailey Spinn,youtube,music,5000000.0,30.65,,FALSE,0.0
@dadju,DADJU,tiktok,lifestyle,5000000.0,7.21,,TRUE,0.0
@oneokrock,ONE OK ROCK,youtube,lifestyle,5000000.0,50,,FALSE,0.0
@tombrady,Tom Brady,tiktok,lifestyle,5000000.0,6.95,,TRUE,0.0
@mhdofficiel,Mhd Officiel,youtube,lifestyle,5000000.0,50,,FALSE,0.0
@maturedwomenwords,Matured Women Words,youtube,business,5000000.0,50,,FALSE,0.0
@humbe,HUMBE,tiktok,lifestyle,5000000.0,21.69,,TRUE,0.0
@lilpump,Lil Pump,tiktok,lifestyle,5000000.0,5.97,,TRUE,0.0
@apracaenossa,A PraÃ§a Ã Nossa,youtube,lifestyle,5000000.0,11.97,,FALSE,0.0
@infinitixyt,Infinitix,youtube,lifestyle,5000000.0,22.92,,FALSE,0.0
@awesomehaeun,[Awesome Haeun]?´ì¸?ì?,youtube,lifestyle,5000000.0,50,,FALSE,0.0
@dustymdouglas,Dusty Douglas,youtube,lifestyle,5000000.0,50,,FALSE,0.0
@kylehanagami,KYLE HANAGAMI,youtube,lifestyle,4990000.0,50,,FALSE,0.0
@courtreezy,courtreezy,youtube,lifestyle,4990000.0,50,,FALSE,0.0
@vismaifood,Vismai Food,youtube,food,4990000.0,22.92,,FALSE,0.0
@laura.0311,Laura,youtube,lifestyle,4980000.0,31.19,,FALSE,0.0
@hasisters,Ha Sisters,youtube,business,4980000.0,39.93,,FALSE,0.0
@suroshan,SuRoshan,youtube,comedy,4980000.0,43.97,,FALSE,0.0
@thegabbieshow,The Gabbie Show,youtube,lifestyle,4980000.0,10.48,,FALSE,0.0
@sehrishluqmanfamily,Sehrish & Luqman Family!,youtube,comedy,4980000.0,50,,FALSE,0.0
@notoriousbig,The Notorious B.I.G.,youtube,music,4980000.0,50,,FALSE,0.0
@shikukiduniya,Shikhukiduniya,youtube,comedy,4980000.0,50,,FALSE,0.0
@neerajjoshi,Neeraj joshi,youtube,tech,4970000.0,5.98,IN,FALSE,0.0
@davidoofficial,Davido,youtube,lifestyle,4970000.0,50,,FALSE,0.0
@blackstartv,BlackStarTV,youtube,lifestyle,4970000.0,50,,FALSE,0.0
@praveen_pranav,Praveen Pranav,youtube,lifestyle,4970000.0,50,,FALSE,0.0
@ariff262,Mr Ariff 262,youtube,lifestyle,4970000.0,12.22,,FALSE,0.0
@unknownmysterieshindi,Unknown Mysteries Hindi,youtube,travel,4970000.0,9.59,,FALSE,0.0
@filmsactu,FilmsActu,youtube,lifestyle,4970000.0,5.53,,FALSE,0.0
@pinkfloyd,Pink Floyd,youtube,lifestyle,4970000.0,22.4,,FALSE,0.0
@drexlee,Drex Lee,youtube,lifestyle,4970000.0,25.28,,FALSE,0.0
@pharrell,Pharrell Williams,youtube,fashion,4970000.0,50,,FALSE,0.0
@simple_creative,Simple Creative,youtube,music,4970000.0,50,,FALSE,0.0
@rabiaskincarechannel,RABIA SKINCARE,youtube,beauty,4970000.0,3.6,IN,FALSE,0.0
@drtasnimjara,Dr Tasnim Jara,youtube,lifestyle,4960000.0,50,,FALSE,0.0
@gamingwithjen,GamingWithJen,youtube,gaming,4960000.0,48.05,,FALSE,0.0
@laadictiva,La Adictiva,youtube,lifestyle,4960000.0,50,,FALSE,0.0
@gauravchaudharyofficial,Gaurav Chaudhary,youtube,lifestyle,4960000.0,33.31,,FALSE,0.0
@kinocheck.com,KinoCheck.com,youtube,lifestyle,4960000.0,9.59,,FALSE,0.0
@nojumper,No Jumper,youtube,lifestyle,4950000.0,4.3,,FALSE,0.0
@joaogomesvq,JoÃ£o Gomes Cantor,youtube,lifestyle,4950000.0,50,,FALSE,0.0
@macmiller,Mac Miller,youtube,lifestyle,4950000.0,50,,FALSE,0.0
@iamlpofficial,LP,youtube,lifestyle,4950000.0,50,,FALSE,0.0
@rjraunac,RJ Raunac,youtube,lifestyle,4950000.0,19.88,,FALSE,0.0
@howtocookthat,How To Cook That,youtube,food,4950000.0,35.47,,FALSE,0.0
@ykmgofficial,Kidd Keo,youtube,lifestyle,4950000.0,50,,FALSE,0.0
@yoninochannel,?ã«??¡?ã??,youtube,lifestyle,4950000.0,50,,FALSE,0.0
@austinmahone,Austin Mahone,youtube,lifestyle,4950000.0,50,,FALSE,0.0
@explodingtnt,ExplodingTNT,youtube,comedy,4940000.0,43.3,,FALSE,0.0
@jectroeditz,Jectro EditZ,youtube,music,4940000.0,50,,FALSE,0.0
@anacastelaoficial,Ana Castela,youtube,music,4940000.0,50,,FALSE,0.0
@ayogamingroblox,Ayo Gaming Roblox,youtube,gaming,4940000.0,30.42,,FALSE,0.0
@furiouspete,Furious Pete,youtube,fitness,4940000.0,25.92,,FALSE,0.0
@wosds3,WOS DS3,youtube,lifestyle,4940000.0,50,,FALSE,0.0
@pubgmobileesports,PUBG MOBILE Esports,youtube,gaming,4940000.0,2.11,,FALSE,0.0
@twinthrottlers_ttf,Twin Throttlers,youtube,business,4940000.0,18.36,,FALSE,0.0
@subnoobvspro,Sub,youtube,lifestyle,4940000.0,11.67,,FALSE,0.0
@fusionzgamer,FusionZGamer,youtube,gaming,4930000.0,9.43,,FALSE,0.0
@maxfosh,Max Fosh,youtube,lifestyle,4930000.0,50,,FALSE,0.0
@bwajack,BwaJack,youtube,gaming,4930000.0,50,,FALSE,0.0
@oopsbanana,Oops.Banana,youtube,lifestyle,4920000.0,28.7,,FALSE,0.0
@rnait,R Nait,youtube,music,4920000.0,50,,FALSE,0.0
@abrahammateo,Abraham Mateo,youtube,music,4920000.0,50,,FALSE,0.0
@centralnoetelevidenie,Ð¦ÐµÐ½??Ð°Ð»?Ð½Ð¾Ðµ Ð¢ÐµÐ»ÐµÐ²Ð¸Ð´ÐµÐ½Ð¸Ðµ,youtube,lifestyle,4920000.0,8.1,,FALSE,0.0
@lizyyp,Lizy P,youtube,fashion,4920000.0,17.8,,FALSE,0.0
@lewishowes,Lewis Howes,youtube,business,4920000.0,4.48,,FALSE,0.0
@kk.create.original,KK Create,youtube,lifestyle,4920000.0,50,,FALSE,0.0
@netflixindiashorts,Netflix India Shorts,youtube,gaming,4920000.0,34.75,,FALSE,0.0
@mansishandmade,Mansi's Handmade,youtube,lifestyle,4910000.0,50,,FALSE,0.0
@karissaeats,KarissaEats,youtube,lifestyle,4910000.0,50,,FALSE,0.0
@alejandrofernandez,Alejandro FernÃ¡ndez,youtube,lifestyle,4910000.0,50,,FALSE,0.0
@baylenlevine,Baylen Levine,youtube,business,4910000.0,50,,FALSE,0.0
@mriyachannel,Mriya Channel,youtube,lifestyle,4910000.0,19.13,,FALSE,0.0
@indierealvoice,Real Voice,youtube,music,4910000.0,50,,FALSE,0.0
@camilacabellovevo,CamilaCabelloVEVO,youtube,music,4910000.0,50,,FALSE,0.0
@diyperks,DIY Perks,youtube,lifestyle,4910000.0,50,,FALSE,0.0
@behzinga,Behzinga,youtube,lifestyle,4910000.0,13.68,,FALSE,0.0
@sobolev4787,SOBOLEV,youtube,lifestyle,4910000.0,44.98,,FALSE,0.0
@artsbyanton,artsbyanton,youtube,business,4900000.0,31.26,,FALSE,0.0
@prestongamez,PrestonGamez,youtube,gaming,4900000.0,46.44,,FALSE,0.0
@huypro2k,HuyPro,youtube,lifestyle,4900000.0,50,,FALSE,0.0
@stanceelements,stance,youtube,lifestyle,4900000.0,6.32,,FALSE,0.0
@davidwarner31,David Warner,tiktok,lifestyle,4900000.0,12.66,,TRUE,0.0
@itslouisayy,LouisAyy,youtube,lifestyle,4900000.0,50,,FALSE,0.0
@danlok,Dan Lok,youtube,finance,4900000.0,2.83,,FALSE,0.0
@r7tatsumaki,R7 Tatsumaki,youtube,lifestyle,4900000.0,5.36,,FALSE,0.0
@freyajkt48,Freya JKT48,tiktok,lifestyle,4900000.0,6.92,,FALSE,0.0
@boynextdoor_official,BOYNEXTDOOR,tiktok,lifestyle,4900000.0,5.33,,TRUE,0.0
@trishikarimpa,Trishika Rimpa,youtube,comedy,4900000.0,45.73,,FALSE,0.0
@toosii,Toosii,tiktok,lifestyle,4900000.0,6.3,,TRUE,0.0
@comedyexpress1232,Comedy Express 123,youtube,comedy,4900000.0,50,,FALSE,0.0
@deeptomcruise,Miles Fisher,tiktok,lifestyle,4900000.0,12.06,,TRUE,0.0
@camerondallas,Cameron Dallas,youtube,lifestyle,4900000.0,50,,FALSE,0.0
@stevekardynal,SteveKardynal,youtube,lifestyle,4900000.0,50,,FALSE,0.0
@hallebailey,halle,tiktok,lifestyle,4900000.0,12.59,,TRUE,0.0
@achyuthasaddikuti,Achyutha saddikuti,youtube,business,4890000.0,50,,FALSE,0.0
@playboicarti,Playboi Carti,youtube,lifestyle,4890000.0,50,,FALSE,0.0
@takupazdc,TAKUPAZ DANCE CREW,youtube,lifestyle,4890000.0,16.96,,FALSE,0.0
@ateezofficial,ATEEZ,youtube,lifestyle,4890000.0,15.03,,FALSE,0.0
@maazsafderworld,Maaz Safder World,youtube,lifestyle,4890000.0,27.29,,FALSE,0.0
@lacrimofficiel_,Lacrim,youtube,lifestyle,4890000.0,50,,FALSE,0.0
@jonasblueofficial,Jonas Blue,youtube,lifestyle,4890000.0,50,,FALSE,0.0
@sidharthbhakti,Sidharth Bhakti,youtube,music,4890000.0,9.96,,FALSE,0.0
@berywam,Berywam,youtube,lifestyle,4890000.0,40.63,,FALSE,0.0
@irfansview1,Irfan's view,youtube,food,4890000.0,14.06,,FALSE,0.0
@wendoverproductions,Wendover Productions,youtube,travel,4890000.0,50,,FALSE,0.0
@oomexperiments,Out Of Mind Experiments,youtube,business,4890000.0,50,,FALSE,0.0
@drewdirksenshorts,Drew Dirksen Shorts,youtube,business,4890000.0,50,,FALSE,0.0
@itcreators,iT Creators,youtube,tech,4890000.0,16.89,,FALSE,0.0
@soprano,Soprano Officiel,youtube,lifestyle,4880000.0,50,,FALSE,0.0
@jayshetty,Jay Shetty,youtube,lifestyle,4880000.0,5.79,,FALSE,0.0
@learnwithjaspal,Learn with Jaspal,youtube,education,4880000.0,50,,FALSE,0.0
@youtubefanfest,YouTube Fanfest ,youtube,lifestyle,4880000.0,15.87,,FALSE,0.0
@fern-tv,fern,youtube,lifestyle,4880000.0,50,,FALSE,0.0
@butterfly_couples,Butterfly Couples,youtube,lifestyle,4880000.0,33.12,,FALSE,0.0
@bankshasbank,FaZe Banks,youtube,lifestyle,4880000.0,48.12,,FALSE,0.0
@glamour,Glamour,youtube,fashion,4880000.0,15.42,,FALSE,0.0
@theangrygrandpashow,TheAngryGrandpaShow,youtube,lifestyle,4870000.0,50,,FALSE,0.0
@lukethenotable,Luke TheNotable,youtube,gaming,4870000.0,36.4,,FALSE,0.0
@wavemusic,WaveMusic,youtube,music,4870000.0,22.47,,FALSE,0.0
@yasminartdrawing,Yasmin Art Drawing,youtube,lifestyle,4870000.0,50,,FALSE,0.0
@shadabjakati1,Shadab Jakati,youtube,business,4870000.0,28.44,,FALSE,0.0
@t.i.,T.I.,youtube,lifestyle,4860000.0,50,,FALSE,0.0
@vanityfair,Vanity Fair,youtube,business,4860000.0,17.74,,FALSE,0.0
@beegees,beegees,youtube,lifestyle,4860000.0,50,,FALSE,0.0
@kuttyirfan,Kutty Irfan,youtube,food,4860000.0,50,,FALSE,0.0
@tigermediaofficial,Tiger Media,youtube,lifestyle,4860000.0,43.97,,FALSE,0.0
@thelouddude,TheLoudDude,youtube,business,4860000.0,50,,FALSE,0.0
@leolego,Frog Leap Studios,youtube,music,4860000.0,28.84,,FALSE,0.0
@thecrazygorilla,TheCrazyGorilla,youtube,comedy,4860000.0,50,,FALSE,0.0
@siyathakur_offical,SiyaThakur_official,youtube,business,4860000.0,40.51,,FALSE,0.0
@tamaeev,???Ð°Ð± Ð¢Ð°Ð¼Ð°ÐµÐ²,youtube,lifestyle,4850000.0,50,,FALSE,0.0
@bringmethehorizon,Bring Me The Horizon,youtube,music,4850000.0,50,,FALSE,0.0
@xg_official,XG,youtube,lifestyle,4850000.0,48.63,,FALSE,0.0
@jeetselalaesthetics,Jeet Selal Aesthetics,youtube,fitness,4850000.0,5.55,IN,FALSE,0.0
@levelupanimations,Level UP,youtube,music,4850000.0,50,,FALSE,0.0
@connorprice_,Connor Price,youtube,music,4850000.0,50,,FALSE,0.0
@rahasyatalkshow,Rahasya Talk Show,youtube,lifestyle,4840000.0,8.47,,FALSE,0.0
@brad_podray,Brad_Podray,youtube,lifestyle,4840000.0,29.79,,FALSE,0.0
@mountainlion5,mountainlion5,youtube,comedy,4840000.0,50,,FALSE,0.0
@blessd,SIEMPRE BLESSD ?,youtube,music,4840000.0,50,,FALSE,0.0
@tanqr,TanqR,youtube,lifestyle,4840000.0,40.95,,FALSE,0.0
@gw_manish,GW MANISH,youtube,lifestyle,4840000.0,14.66,,FALSE,0.0
@mccluretwins,McClure Twins,youtube,lifestyle,4840000.0,50,,FALSE,0.0
@melissametrano,Melissa Metrano,youtube,lifestyle,4840000.0,50,,FALSE,0.0
@nico,Nico,youtube,lifestyle,4840000.0,27.1,,FALSE,0.0
@workout4d,Workout 4D,youtube,fitness,4840000.0,3.64,US,FALSE,0.0
@vanilbean,vanilbean,youtube,lifestyle,4830000.0,50,,FALSE,0.0
@impaulsive,IMPAULSIVE,youtube,lifestyle,4830000.0,31.66,,FALSE,0.0
@tavobetancourt,Tavo Betancourt,youtube,lifestyle,4830000.0,15.02,,FALSE,0.0
@eliashossain,Elias Hossain,youtube,lifestyle,4820000.0,22.78,,FALSE,0.0
@suhanishah,Suhani Shah,youtube,lifestyle,4820000.0,43.55,,FALSE,0.0
@mannymua733,Manny Mua,youtube,beauty,4820000.0,15.32,US,FALSE,0.0
@neeteshpraliya,Neetesh Praliya,youtube,comedy,4820000.0,50,,FALSE,0.0
@dream_team_house_us,Dream Team House Music,youtube,music,4820000.0,15.84,,FALSE,0.0
@notsophiesilva,Sophie Silva,youtube,business,4820000.0,50,,FALSE,0.0
@engvidronnie,English with Ronnie Â· EnglishLessons4U with engVid,youtube,lifestyle,4820000.0,18.3,,FALSE,0.0
@oscarsoasisofficial,Oscar's Oasis Official,youtube,lifestyle,4820000.0,32.76,,FALSE,0.0
@sb737,SB737,youtube,gaming,4820000.0,16.68,,FALSE,0.0
@drewisgooden,Drew Gooden,youtube,lifestyle,4820000.0,50,,FALSE,0.0
@himanshu_chaurasiya,himanshu_46,youtube,lifestyle,4820000.0,42.53,,FALSE,0.0
@sheethalandvinu,Sheethal And Vinu,youtube,lifestyle,4810000.0,50,,FALSE,0.0
@nikskitchen14,Nik's Kitchen,youtube,food,4810000.0,50,,FALSE,0.0
@suicideboys-g59,$uicideboy$,youtube,lifestyle,4810000.0,50,,FALSE,0.0
@pinkvilla,PINKVILLA,youtube,fashion,4810000.0,6.39,,FALSE,0.0
@thomassanders,Thomas Sanders,youtube,lifestyle,4810000.0,24.8,,FALSE,0.0
@rubyroseturner,RubyRoseTurner,tiktok,lifestyle,4800000.0,50,,TRUE,0.0
@samonellaacademy,Sam O'Nella Academy,youtube,lifestyle,4800000.0,50,,FALSE,0.0
@curlytalesdigital,Curly Tales ,youtube,food,4800000.0,7.07,,FALSE,0.0
@pologofficial,Polo G,tiktok,lifestyle,4800000.0,5.17,,TRUE,0.0
@natanaelcano,Natanael Cano,tiktok,lifestyle,4800000.0,50,,TRUE,0.0
@naturalhabitok,Natural Habitat Shorts,tiktok,lifestyle,4800000.0,24.8,,FALSE,0.0
@willtennyson,Will Tennyson,youtube,fashion,4800000.0,43.82,,FALSE,0.0
@fluffytalesworld,Fluffy Tales,youtube,lifestyle,4800000.0,18.11,,FALSE,0.0
@jilliannicolesmith,Jillian Smith,tiktok,lifestyle,4800000.0,7.2,,TRUE,0.0
@livswearingen,Liv Swearingen (LIV),youtube,lifestyle,4800000.0,50,,FALSE,0.0
@blacksheeptv-tamil,BlackSheep TV,youtube,lifestyle,4790000.0,7.63,,FALSE,0.0
@therocksquad,ROCK SQUAD,youtube,business,4790000.0,50,,FALSE,0.0
@engvidjames,ENGLISH with James Â· engVid,youtube,education,4790000.0,11.77,,FALSE,0.0
@brutindia,Brut India,youtube,lifestyle,4790000.0,8.53,,FALSE,0.0
@tommywinkler,Tommy Winkler,youtube,food,4790000.0,27.41,,FALSE,0.0
@patrickstarrr,PatrickStarrr,youtube,beauty,4790000.0,3.26,US,FALSE,0.0
@akhilnrd,Akhil Nrd,youtube,lifestyle,4790000.0,38.61,,FALSE,0.0
@ch3thailandmusic,Ch3Thailand Music,youtube,music,4790000.0,50,,FALSE,0.0
@trippieredd5093,Trippie Redd,youtube,lifestyle,4790000.0,50,,FALSE,0.0
@memesrandom,Memes Random,youtube,lifestyle,4780000.0,41.22,,FALSE,0.0
@nukestop5,Nuke's Top 5,youtube,lifestyle,4780000.0,50,,FALSE,0.0
@jeffdunham,Jeff Dunham,youtube,lifestyle,4780000.0,34.22,,FALSE,0.0
@loverboyrahul,Lover Boy Rahul,youtube,lifestyle,4780000.0,24.24,,FALSE,0.0
@everestmarathi,Everest Marathi,youtube,lifestyle,4780000.0,32.86,,FALSE,0.0
@khoapug_solotrip,Khoa Pug - Solo Trip,youtube,travel,4780000.0,37.97,,FALSE,0.0
@apdhillon,APDHILLON,youtube,lifestyle,4780000.0,50,,FALSE,0.0
@laughter_deb,Miss Deb,youtube,business,4780000.0,50,,FALSE,0.0
@coca-cola,Coca-Cola,youtube,music,4780000.0,47.26,,FALSE,0.0
@misterproton,Mister Proton,youtube,lifestyle,4780000.0,21.63,,FALSE,0.0
@film_new,Film,youtube,lifestyle,4780000.0,35.78,,FALSE,0.0
@theonlymajed,TheonlyMajed,youtube,lifestyle,4780000.0,46.8,,FALSE,0.0
@covernation,Cover Nation,youtube,business,4770000.0,12.89,,FALSE,0.0
@jingletoonsmarathi,Jingletoons Marathi,youtube,lifestyle,4770000.0,50,,FALSE,0.0
@shemarookannada,Shemaroo Kannada,youtube,comedy,4770000.0,8.1,,FALSE,0.0
@basicallyidowrk,BasicallyIDoWrk,youtube,gaming,4770000.0,11.89,,FALSE,0.0
@hikaruyoutube,?ã«?«ï¼Hikaruï¼?youtube,lifestyle,4770000,42.65,,FALSE,0,
@fishfam,The Fishfam,youtube,lifestyle,4770000.0,24.62,,FALSE,0.0
@pyrocynical,Pyrocynical,youtube,lifestyle,4770000.0,49.45,,FALSE,0.0
@rodstewart,Rod Stewart,youtube,music,4760000.0,50,,FALSE,0.0
@sonumalang,sonu malang,youtube,comedy,4760000.0,50,,FALSE,0.0
@babonvlogs.,BabonVlogs,youtube,fashion,4760000.0,50,,FALSE,0.0
@tech___zone,TechZone,youtube,tech,4760000.0,25.33,,FALSE,0.0
@ieltsadvantage,IELTS Advantage,youtube,lifestyle,4760000.0,15.89,,FALSE,0.0
@denismagicshow,DENIS MAGIC SHOW,youtube,lifestyle,4760000.0,35.08,,FALSE,0.0
@miamaples,Mia Maples,youtube,beauty,4750000.0,27.76,,FALSE,0.0
@pilih1atau2,PILIH YANG MANA?,youtube,lifestyle,4750000.0,8.92,,FALSE,0.0
@blossom_drama,Blossom Drama,youtube,lifestyle,4750000.0,50,,FALSE,0.0
@kesha,kesha,youtube,lifestyle,4750000.0,50,,FALSE,0.0
@joeshowalaraby,Joe Show - Ø¬? Ø´?,youtube,lifestyle,4750000.0,25.3,,FALSE,0.0
@emergencyawesome,Emergency Awesome,youtube,gaming,4750000.0,8.91,,FALSE,0.0
@traxnycdiamondjewelry,TraxNYC Diamond Jewelry,youtube,music,4750000.0,50,,FALSE,0.0
@livingbig,Living Big In A Tiny House,youtube,travel,4750000.0,32.95,,FALSE,0.0
@connorfranta,ConnorFranta,youtube,business,4740000.0,20.51,,FALSE,0.0
@lamchankhangsinger,KhangProFilm,youtube,lifestyle,4740000.0,50,,FALSE,0.0
@yeongmin0917,ì§ìë¯¼yeongmin,youtube,lifestyle,4740000.0,50,,FALSE,0.0
@numberphile,Numberphile,youtube,lifestyle,4740000.0,18.96,,FALSE,0.0
@shihabsdream,Shihab's dream,youtube,comedy,4740000.0,50,,FALSE,0.0
@kimliztoo,Kim&Liz Too,youtube,lifestyle,4740000.0,50,,FALSE,0.0
@johnnyorlando,Johnny Orlando,youtube,music,4740000.0,43.39,,FALSE,0.0
@stuffmadehere,Stuff Made Here,youtube,music,4740000.0,50,,FALSE,0.0
@universalmusicjapan,UNIVERSAL MUSIC JAPAN,youtube,music,4740000.0,10.54,,FALSE,0.0
@hxsain,hxsain,youtube,business,4740000.0,28.48,,FALSE,0.0
@techy-plays,Techy Plays,youtube,tech,4740000.0,12.74,,FALSE,0.0
@sukh_johal_pandori,Sukh Johal,youtube,lifestyle,4740000.0,37.17,,FALSE,0.0
@arkivashqip,ArkivaShqip,youtube,lifestyle,4740000.0,18.76,,FALSE,0.0
@abegijo_official,Abegi Jo,youtube,lifestyle,4730000.0,50,,FALSE,0.0
@vehlijantarecords,VehliJantaRecords,youtube,fashion,4730000.0,50,,FALSE,0.0
@techronax,Tech Ronax,youtube,tech,4730000.0,38.14,,FALSE,0.0
@heykids,HeyKids - Nursery Rhymes,youtube,travel,4730000.0,50,,FALSE,0.0
